timestamp,zone,temp,hum,wind,event_type,risco_incendio
2024-01-03 23:00:00,Z1,27.250773459594555,38.8242520701659,16.865600803696378,normal,baixo
2024-01-04 00:00:00,Z3,38.4315385341246,41.11080514863309,24.804990076032716,normal,alto
2024-01-04 01:00:00,Z1,32.76218865777914,38.66298440331561,20.388719029881315,normal,alto
2024-01-04 02:00:00,Z1,34.3206186102973,35.22183636239268,23.68139696490142,normal,alto
2024-01-04 03:00:00,Z2,50.7948990197048,31.918839447590628,11.40544527152038,normal,moderado
2024-01-04 04:00:00,Z4,28.804726034301385,16.452227207286633,12.660967671371433,normal,moderado
2024-01-04 05:00:00,Z2,29.094187999860782,38.42332983836184,26.28361748649105,noise,moderado
2024-01-04 06:00:00,Z3,36.95658090793675,33.83489141629285,16.024688801502183,normal,moderado
2024-01-04 07:00:00,Z2,26.643181325418347,42.17525544535346,25.42220845424108,normal,moderado
2024-01-04 08:00:00,Z2,38.78961235833788,37.19073787131552,13.165411609298454,noise,moderado
2024-01-04 09:00:00,Z2,41.57607387389528,33.12162388971318,8.929612984529397,heat,moderado
2024-01-04 10:00:00,Z1,40.58338980892472,30.93195707131568,11.113913329988364,normal,moderado
2024-01-04 11:00:00,Z2,24.825403373407564,47.55208981315512,9.695545716645416,normal,baixo
2024-01-04 12:00:00,Z4,32.03172655770123,31.451823535331872,13.369339089438377,normal,moderado
2024-01-04 13:00:00,Z1,23.334236199850142,33.47706400064981,12.394053438494446,normal,baixo
2024-01-04 14:00:00,Z1,27.81248463987005,48.142477061739775,16.912021797208787,normal,baixo
2024-01-04 15:00:00,Z3,41.52666134763042,48.30588609865605,20.21814794400584,noise,alto
2024-01-04 16:00:00,Z1,37.214017662914,50.24882360029461,22.915995397849738,normal,moderado
2024-01-04 17:00:00,Z3,37.20412659654788,42.80441705316296,10.034381945352097,normal,moderado
2024-01-04 18:00:00,Z1,24.22128548472425,32.997581624965925,16.865956514055128,normal,baixo
2024-01-04 19:00:00,Z1,30.43879673158119,25.38134469458167,12.144489573045531,normal,moderado
2024-01-04 20:00:00,Z4,33.8289195274082,36.92158579987103,15.367061131670615,normal,moderado
2024-01-04 21:00:00,Z1,28.063357324697137,36.46568251242801,6.917629056744837,normal,baixo
2024-01-04 22:00:00,Z3,13.035434714370451,42.27609854328927,18.38207071476832,smoke,baixo
2024-01-04 23:00:00,Z1,30.320363562397286,52.85972561101611,9.224664847430905,smoke,moderado
2024-01-05 00:00:00,Z3,20.100342107580765,49.5331219785104,12.843944733436237,normal,baixo
2024-01-05 01:00:00,Z3,29.74745986318041,38.149463289906585,10.961757561918224,normal,baixo
2024-01-05 02:00:00,Z1,27.942189071136543,34.39832318268914,23.741367582454888,normal,moderado
2024-01-05 03:00:00,Z2,32.13331839881918,51.44718802382555,23.39202224353371,normal,moderado
2024-01-05 04:00:00,Z2,31.74837833944314,46.193123641973536,24.256350581031786,normal,alto
2024-01-05 05:00:00,Z1,25.845840667976287,38.69893045806296,15.469766146927844,normal,baixo
2024-01-05 06:00:00,Z3,38.48812420549172,35.37781720341371,21.42067136800621,normal,alto
2024-01-05 07:00:00,Z1,28.92753580226885,42.69826794481059,19.39349297932779,normal,baixo
2024-01-05 08:00:00,Z1,45.27098256362509,48.00385958018031,18.850694628697894,normal,moderado
2024-01-05 09:00:00,Z1,14.56215291385979,36.04771017345646,9.202897418000434,noise,baixo
2024-01-05 10:00:00,Z1,31.17506546454273,48.51527753702075,7.860242621432663,normal,moderado
2024-01-05 11:00:00,Z4,33.73704175911376,32.81450318173702,24.69017490338312,normal,alto
2024-01-05 12:00:00,Z3,35.10672586994131,12.72577866152706,8.262936437406397,normal,alto
2024-01-05 13:00:00,Z2,29.24302784912893,43.38904125215944,25.105217807423987,normal,moderado
2024-01-05 14:00:00,Z1,30.294833681956423,41.2086283770507,10.365348046679625,smoke,moderado
2024-01-05 15:00:00,Z1,25.52060960408704,21.832273338932783,14.0599255047002,normal,moderado
2024-01-05 16:00:00,Z3,35.22502807017378,38.82525425508693,7.774910714118849,normal,moderado
2024-01-05 17:00:00,Z1,43.65398262691797,37.24329465439443,11.45136017076556,normal,moderado
2024-01-05 18:00:00,Z2,26.74426769611956,39.022054257864255,14.830010402799294,smoke,baixo
2024-01-05 19:00:00,Z1,32.22409499839785,42.74074531985392,17.01904514472552,normal,moderado
2024-01-05 20:00:00,Z2,30.75064842442405,38.31047070908316,17.961846777327494,normal,moderado
2024-01-05 21:00:00,Z4,27.325194525720285,55.13328082573205,17.76566032103792,heat,baixo
2024-01-05 22:00:00,Z4,36.29805179928741,42.20936748602236,11.66649414643081,heat,moderado
2024-01-05 23:00:00,Z2,34.54500475431372,48.932763577139774,16.933805823478217,normal,moderado
2024-01-06 00:00:00,Z1,19.716032836481613,54.89419426373322,13.517374084716534,normal,baixo
2024-01-06 01:00:00,Z3,33.59642843077954,43.82732430012268,14.82878859734023,normal,moderado
2024-01-06 02:00:00,Z1,29.85819865833057,34.27659334553724,7.199573818290662,normal,baixo
2024-01-06 03:00:00,Z2,28.278154443632253,52.92334962706867,10.306190464410088,normal,baixo
2024-01-06 04:00:00,Z1,29.61545452912825,37.903315159790765,20.79490214073639,smoke,moderado
2024-01-06 05:00:00,Z2,40.45881152697464,42.84279670807214,23.713343903278155,normal,alto
2024-01-06 06:00:00,Z2,24.846274851038466,49.27858774377643,17.48822891574282,normal,baixo
2024-01-06 07:00:00,Z3,42.10218693727796,55.64512604607498,19.09217751947255,normal,moderado
2024-01-06 08:00:00,Z1,32.307813494204595,47.04721892773732,19.901618586076047,heat,moderado
2024-01-06 09:00:00,Z3,27.14795092292551,27.203108267957607,12.072843978611138,normal,baixo
2024-01-06 10:00:00,Z2,19.276665607967487,40.76002181675628,12.363402897634591,smoke,baixo
2024-01-06 11:00:00,Z1,28.91716741969933,28.11857676586659,14.252928588800762,normal,baixo
2024-01-06 12:00:00,Z4,17.809162006546277,33.58412785508044,14.341128684019637,normal,baixo
2024-01-06 13:00:00,Z1,24.929830097960117,49.424681192203934,13.66202626882326,normal,baixo
2024-01-06 14:00:00,Z3,31.05188370242645,47.88473865198779,25.509398242171248,normal,alto
2024-01-06 15:00:00,Z3,25.4417614298888,39.71054471715007,6.412837642719685,normal,baixo
2024-01-06 16:00:00,Z1,20.275173215004383,34.56332618404113,22.61479275685024,normal,moderado
2024-01-06 17:00:00,Z3,33.689758341195045,32.70955341205304,15.982787003643924,smoke,moderado
2024-01-06 18:00:00,Z4,18.770602646111435,50.15058127765289,17.34831095019677,normal,baixo
2024-01-06 19:00:00,Z3,32.95852496704921,22.62765072808908,15.774668887204411,smoke,alto
2024-01-06 20:00:00,Z2,23.97069453766801,38.42935084169446,15.2762258957853,normal,baixo
2024-01-06 21:00:00,Z1,32.460524350994774,20.48195898518398,11.700541351352513,smoke,alto
2024-01-06 22:00:00,Z4,28.561663231927024,48.59114575224271,9.629589090841776,normal,baixo
2024-01-06 23:00:00,Z1,35.185460583412706,35.87643560013038,5.948465148624232,normal,moderado
2024-01-07 00:00:00,Z1,13.045723678437623,53.81434176052114,15.999991937941608,noise,baixo
2024-01-07 01:00:00,Z4,27.401962889275147,35.29967117299125,13.916342647122306,normal,baixo
2024-01-07 02:00:00,Z4,28.724452984456768,50.12174057913218,16.514730437012922,heat,baixo
2024-01-07 03:00:00,Z3,28.94815106673174,38.35745559114779,18.28318338435773,normal,baixo
2024-01-07 04:00:00,Z1,37.71928188838459,50.382777817606346,19.54226743999269,normal,moderado
2024-01-07 05:00:00,Z2,46.40615787675262,42.23843563312911,16.64811491063869,normal,moderado
2024-01-07 06:00:00,Z3,24.07374419358897,39.12029689753357,14.286488012977143,normal,baixo
2024-01-07 07:00:00,Z4,29.36330814302054,54.8760980966624,12.058725913371708,normal,baixo
2024-01-07 08:00:00,Z2,28.404051730584182,37.559693645885645,14.534225585977392,normal,baixo
2024-01-07 09:00:00,Z1,28.79480596074801,44.66166426034031,13.148787796478285,heat,baixo
2024-01-07 10:00:00,Z1,38.84428828346274,31.22312165239728,19.52073136283896,normal,moderado
2024-01-07 11:00:00,Z4,32.91610609079861,48.60161982693467,14.78628338611512,normal,moderado
2024-01-07 12:00:00,Z2,39.02113727955824,38.28144824403314,17.69418842018219,normal,moderado
2024-01-07 13:00:00,Z1,43.84999086779845,33.99342442342211,22.761215900242803,normal,alto
2024-01-07 14:00:00,Z2,31.47268566529784,39.364760421316845,9.575150073973322,normal,moderado
2024-01-07 15:00:00,Z4,30.20660135615422,37.96489643324314,16.983463008968595,normal,moderado
2024-01-07 16:00:00,Z1,47.780370453064336,33.158506608065416,11.102155004072468,normal,moderado
2024-01-07 17:00:00,Z1,25.50332249080393,19.95784284501085,16.884382604254462,normal,moderado
2024-01-07 18:00:00,Z3,25.403447334281545,48.3320048364919,3.414353462538784,normal,baixo
2024-01-07 19:00:00,Z1,32.730415762652314,51.89916667718386,11.585190064618812,heat,moderado
2024-01-07 20:00:00,Z2,29.190484762158007,36.9896730484236,8.503003343659183,normal,baixo
2024-01-07 21:00:00,Z3,29.914391556777,43.30576756274374,19.746232367791176,normal,baixo
2024-01-07 22:00:00,Z1,32.348825750869594,46.61001397621589,6.49195537667058,normal,moderado
2024-01-07 23:00:00,Z3,28.145049854684437,29.97816779295305,12.444957391514237,normal,baixo
2024-01-08 00:00:00,Z2,29.875261501734148,56.73488076942094,13.953399113174529,heat,baixo
2024-01-08 01:00:00,Z4,24.67573676595999,25.550598009266285,8.947285029383242,heat,baixo
2024-01-08 02:00:00,Z1,30.611737962854097,46.505247364865895,11.90637457136248,normal,moderado
2024-01-08 03:00:00,Z1,30.62401338510922,45.45170044819272,18.949824067206023,normal,moderado
2024-01-08 04:00:00,Z3,24.00099377310873,47.89122684916112,8.189310392139014,heat,baixo
2024-01-08 05:00:00,Z3,38.59343036066303,53.27782695957983,14.493592568913003,normal,moderado
2024-01-08 06:00:00,Z3,37.89311514169949,40.40035317573615,8.830079571155592,heat,moderado
2024-01-08 07:00:00,Z2,24.888272684622372,51.19459912299696,10.15710197960733,normal,baixo
2024-01-08 08:00:00,Z2,34.61107899191677,49.414635879480365,16.63049044352333,normal,moderado
2024-01-08 09:00:00,Z3,34.448634615225416,64.97200391587008,3.77339175814299,smoke,moderado
2024-01-08 10:00:00,Z4,22.736239096848948,39.88091950616934,14.778583540183718,smoke,baixo
2024-01-08 11:00:00,Z2,40.49662651627423,38.11228102923858,5.055126564070078,heat,moderado
2024-01-08 12:00:00,Z1,33.60685641005058,37.18566060194213,15.513175790881087,normal,moderado
2024-01-08 13:00:00,Z2,29.74632054127063,21.7574334406217,16.518019522310006,normal,moderado
2024-01-08 14:00:00,Z4,28.066605435866595,40.08445626038257,17.089668752186192,normal,baixo
2024-01-08 15:00:00,Z1,24.9816129809794,50.77907476076516,14.889874423447411,heat,baixo
2024-01-08 16:00:00,Z4,18.29467930405657,23.0357304362555,17.303125141120415,normal,baixo
2024-01-08 17:00:00,Z4,35.7605571528217,47.23100493737798,15.12306062623956,normal,moderado
2024-01-08 18:00:00,Z2,34.288258626882104,38.09813495076786,26.24621220058117,normal,alto
2024-01-08 19:00:00,Z2,39.728214408633214,41.01641981739956,17.8008167144424,normal,moderado
2024-01-08 20:00:00,Z1,28.688303006179265,40.82096342921061,14.710148989898698,heat,baixo
2024-01-08 21:00:00,Z4,18.978171065585745,44.76898368922223,15.74224790690039,heat,baixo
2024-01-08 22:00:00,Z1,35.56622754821573,43.60858129260713,12.587932293663435,normal,moderado
2024-01-08 23:00:00,Z1,27.5661037155238,27.31483009031741,11.126364163483863,normal,baixo
2024-01-09 00:00:00,Z1,13.704367069976977,57.631873681789706,8.987141765559963,normal,baixo
2024-01-09 01:00:00,Z4,22.67435282943272,49.40917614575113,17.026020401614442,normal,baixo
2024-01-09 02:00:00,Z2,28.806200257974066,48.14051775316326,12.39926857354327,normal,baixo
2024-01-09 03:00:00,Z1,43.54221428881332,46.75133303618425,19.56945165040696,normal,moderado
2024-01-09 04:00:00,Z2,35.1341244901328,29.2909670553024,28.0543654568841,heat,alto
2024-01-09 05:00:00,Z2,39.64385673419084,39.88854388158159,15.057494499350312,normal,moderado
2024-01-09 06:00:00,Z1,39.94425937509735,34.42725114943066,23.289872627353027,normal,alto
2024-01-09 07:00:00,Z4,33.169745575234934,34.949869913223694,16.93050326976244,noise,moderado
2024-01-09 08:00:00,Z4,35.33186529380372,43.39616644744171,18.524772529735667,normal,moderado
2024-01-09 09:00:00,Z3,28.756766997499263,31.51679477194768,13.37165265589913,heat,baixo
2024-01-09 10:00:00,Z2,27.916776888505787,33.4629801670468,24.34378362940739,noise,moderado
2024-01-09 11:00:00,Z1,31.66186805156125,21.99198884130439,17.31394851590179,smoke,alto
2024-01-09 12:00:00,Z1,32.76551649924939,42.81736725405271,15.351119677238634,normal,moderado
2024-01-09 13:00:00,Z3,33.14018623653753,36.52038144079154,8.233055709261434,normal,moderado
2024-01-09 14:00:00,Z1,39.532360471231655,48.896340361477584,9.588697295320143,normal,moderado
2024-01-09 15:00:00,Z2,25.65589608169501,42.82197574758423,10.799581715765031,noise,baixo
2024-01-09 16:00:00,Z2,26.105467075338435,48.02066648214493,21.5381064833275,normal,moderado
2024-01-09 17:00:00,Z3,25.3956419640873,38.85224675229202,16.543756209183066,normal,baixo
2024-01-09 18:00:00,Z1,24.06670170980773,32.167203267560794,4.13253196624793,normal,baixo
2024-01-09 19:00:00,Z1,21.89198745785774,26.615914426400835,12.415160983939138,normal,baixo
2024-01-09 20:00:00,Z3,27.126516107833325,36.08183545364172,11.186549063757449,heat,baixo
2024-01-09 21:00:00,Z2,25.042510565603,40.59894683116276,13.937384776148454,normal,baixo
2024-01-09 22:00:00,Z2,33.59762371831832,38.01235291324159,16.194678531724055,normal,moderado
2024-01-09 23:00:00,Z4,23.331968090730918,40.515970069215214,13.627549732488966,normal,baixo
2024-01-10 00:00:00,Z3,20.845446918326616,32.936204894143174,8.975663468846589,normal,baixo
2024-01-10 01:00:00,Z4,29.84453644488728,25.38267311738592,11.58280116605659,smoke,baixo
2024-01-10 02:00:00,Z2,23.364857361791223,49.691481784898805,17.604615837393208,heat,baixo
2024-01-10 03:00:00,Z1,32.91615070775181,45.90905302575302,16.0323070871443,smoke,moderado
2024-01-10 04:00:00,Z2,38.301707275875465,51.9617694150198,21.76454341211518,normal,moderado
2024-01-10 05:00:00,Z1,38.06372378515798,39.4464745197761,13.68031325703656,normal,moderado
2024-01-10 06:00:00,Z4,37.6219389912759,23.498658873890925,7.561243151683641,normal,alto
2024-01-10 07:00:00,Z3,36.27755568089899,44.92764101663243,17.53477364834274,normal,moderado
2024-01-10 08:00:00,Z3,29.565334378551658,40.01798583540983,3.333020172335508,noise,baixo
2024-01-10 09:00:00,Z1,33.196135346349934,55.92770754417484,13.707136841616144,normal,moderado
2024-01-10 10:00:00,Z4,25.139341143684785,35.73460227230201,19.54494718942773,normal,baixo
2024-01-10 11:00:00,Z1,40.29541036394212,32.1957594923006,14.073830218123383,normal,moderado
2024-01-10 12:00:00,Z4,44.84008466914917,34.57900034334595,8.693689488170119,normal,moderado
2024-01-10 13:00:00,Z1,33.23385178596405,44.81115126388836,28.79677557010791,noise,alto
2024-01-10 14:00:00,Z1,32.02526435038348,39.85802876125578,10.494779157292992,normal,moderado
2024-01-10 15:00:00,Z2,36.35232497410306,37.52584951964965,22.960291703202795,normal,alto
2024-01-10 16:00:00,Z1,33.856167291345294,42.02988414813554,8.60092250545088,normal,moderado
2024-01-10 17:00:00,Z1,35.06998294216968,35.03897666017438,14.625975086598295,heat,moderado
2024-01-10 18:00:00,Z3,24.723110004738757,34.40385706945577,9.720741019934094,normal,baixo
2024-01-10 19:00:00,Z4,32.56737505098852,25.797227370620128,28.004395861606746,normal,alto
2024-01-10 20:00:00,Z3,31.04880569156845,49.20523694753583,13.641127236483726,smoke,moderado
2024-01-10 21:00:00,Z1,27.58680482572812,38.5642048828368,13.089872755248084,normal,baixo
2024-01-10 22:00:00,Z3,21.69157724022749,25.624134197732097,17.025753031655753,normal,baixo
2024-01-10 23:00:00,Z2,35.33716827863729,34.50198041916443,6.251436126918302,heat,moderado
2024-01-11 00:00:00,Z1,30.44329485028613,23.72793287780341,18.819854652679275,normal,alto
2024-01-11 01:00:00,Z4,21.117836599851664,38.01601103179954,15.470961501550732,normal,baixo
2024-01-11 02:00:00,Z4,23.750731275678085,32.762623606420895,17.27509327064989,heat,baixo
2024-01-11 03:00:00,Z2,25.754141793706648,50.303422314244045,12.485297230546648,smoke,baixo
2024-01-11 04:00:00,Z1,34.85825388956779,60.10613336594437,10.936901590660806,heat,moderado
2024-01-11 05:00:00,Z3,21.95637143502686,39.50675929852427,16.19516800623383,normal,baixo
2024-01-11 06:00:00,Z2,31.062437030153827,24.32353753504476,18.944293229540545,normal,alto
2024-01-11 07:00:00,Z2,29.981078160345152,58.61252223671853,16.48030351297171,smoke,baixo
2024-01-11 08:00:00,Z1,45.3643892170144,42.56534812960308,25.47894442600173,normal,alto
2024-01-11 09:00:00,Z4,27.32987477744785,29.54475442930534,9.575719702692776,normal,baixo
2024-01-11 10:00:00,Z3,39.59663953434683,23.48393642762498,23.79402838564528,normal,alto
2024-01-11 11:00:00,Z3,28.315391116140216,51.25085878933847,20.10343916136649,heat,baixo
2024-01-11 12:00:00,Z3,31.446175232258653,58.30861149410441,18.362091876776997,heat,moderado
2024-01-11 13:00:00,Z4,34.36073209042609,54.33352502881992,17.091990056545963,smoke,moderado
2024-01-11 14:00:00,Z1,34.17351189901606,43.96397881978083,19.238650389162565,normal,moderado
2024-01-11 15:00:00,Z1,29.72148896752655,41.27665099466278,0.191748354865211,normal,baixo
2024-01-11 16:00:00,Z3,44.53106380289579,60.50467223013795,16.383350721234436,normal,moderado
2024-01-11 17:00:00,Z3,44.46353932150619,42.22463164008607,14.558122384004225,noise,moderado
2024-01-11 18:00:00,Z3,24.652951458990028,50.75048819112933,17.15410371387382,normal,baixo
2024-01-11 19:00:00,Z4,23.152834885256286,28.14103614005696,12.331117493201132,normal,baixo
2024-01-11 20:00:00,Z4,30.083528597889003,48.10041754279795,13.46819957668336,normal,moderado
2024-01-11 21:00:00,Z2,22.646253057452277,46.07111671916046,9.759147965872634,normal,baixo
2024-01-11 22:00:00,Z1,31.133034131493574,55.49417123917439,12.353147644186668,normal,moderado
2024-01-11 23:00:00,Z2,40.09114815002287,38.625191830774135,17.953352295560318,normal,moderado
2024-01-12 00:00:00,Z3,33.14690808164986,41.58762833553292,19.427792188118637,smoke,moderado
2024-01-12 01:00:00,Z3,9.07046651497749,43.48169235241809,18.31629044839587,normal,baixo
2024-01-12 02:00:00,Z1,25.17221599525106,51.69728616195842,11.521947449129886,normal,baixo
2024-01-12 03:00:00,Z4,22.820873429874947,48.303737616402415,22.52930639800128,heat,moderado
2024-01-12 04:00:00,Z4,17.61374674497714,47.35865302123671,15.082281513868748,normal,baixo
2024-01-12 05:00:00,Z4,25.737256677953965,65.26368240355998,23.84960694098367,smoke,baixo
2024-01-12 06:00:00,Z4,23.738722074946555,33.71140176779375,11.632678020298778,normal,baixo
2024-01-12 07:00:00,Z2,36.91192259550432,45.90774162709041,9.772596072544742,heat,moderado
2024-01-12 08:00:00,Z4,38.26006487622308,21.867726402025227,9.574671199969972,normal,alto
2024-01-12 09:00:00,Z3,27.64479867031662,48.24557219564237,17.655891832678478,normal,baixo
2024-01-12 10:00:00,Z4,42.36699965141985,36.52218729285353,5.501179934112701,normal,moderado
2024-01-12 11:00:00,Z4,27.449973857666656,34.999103099522046,21.014258559786533,normal,moderado
2024-01-12 12:00:00,Z4,35.972154375400635,30.3812843215514,21.90785085027847,normal,alto
2024-01-12 13:00:00,Z4,25.771377674400743,52.213849594591984,14.035790857280176,normal,baixo
2024-01-12 14:00:00,Z2,29.58568024587484,53.33327198813677,15.56247521298814,normal,baixo
2024-01-12 15:00:00,Z2,32.841972526289105,53.825086459604286,17.574488289170564,normal,moderado
2024-01-12 16:00:00,Z4,22.736751405733443,38.53094940468491,17.155566387576364,heat,baixo
2024-01-12 17:00:00,Z1,35.03461229834865,56.31597427532272,16.88879584865359,heat,moderado
2024-01-12 18:00:00,Z3,35.19548114274339,47.97845468289928,11.041012797757652,smoke,moderado
2024-01-12 19:00:00,Z4,28.720423520375128,39.83070766888216,11.006695737437171,heat,baixo
2024-01-12 20:00:00,Z4,34.36705856536965,38.31172801320197,7.560593760230545,normal,moderado
2024-01-12 21:00:00,Z2,28.884860731108574,36.995212144145775,13.224856344723127,normal,baixo
2024-01-12 22:00:00,Z4,40.92317340645028,39.29851632301294,16.06509843625898,normal,moderado
2024-01-12 23:00:00,Z2,26.25901518835403,29.896298661384645,13.83986170578425,heat,baixo
2024-01-13 00:00:00,Z4,30.29394466571729,41.50398198256609,13.439828243120218,normal,moderado
2024-01-13 01:00:00,Z4,27.298964403181344,40.18791791774258,12.031112761106662,normal,baixo
